exp_key,RMSE_annual,RMSE_winter,R2_annual,R2_winter,Bias_annual,Bias_winter,n_preds,n_annual,n_winter,E_ZERO_RMSE_annual,Delta_vs_ZERO_annual,E_ZERO_RMSE_winter,Delta_vs_ZERO_winter
TL_CH_to_ISL_G10_Y30_seed2,1.1509722600668857,0.7476200185388568,0.7998804542635873,0.44326853085067963,-0.1589568157478706,-0.15486034899950027,2444,1164,1280,2.750572565450484,-1.599600305383598,1.2140721489408826,-0.4664521304020257
TL_CH_to_ISL_G10_Y30_seed3,1.2606653790144187,0.7202239155097471,0.7599180845376028,0.48332314940822896,0.17070755761923248,-0.1301312984433025,2444,1164,1280,2.750572565450484,-1.4899071864360651,1.2140721489408826,-0.4938482334311355
TL_CH_to_ISL_G10_Y30_seed4,1.173594128796429,0.7491039309107995,0.791936619044018,0.44105628244523787,0.28158970430646973,0.041566858254373076,2444,1164,1280,2.750572565450484,-1.5769784366540547,1.2140721489408826,-0.46496821803008304
TL_CH_to_ISL_G10_Y30_seed5,1.0416506027470152,0.6715919914492302,0.8360905722766446,0.5507429051831425,0.16323622351966774,-0.009035795740783215,2444,1164,1280,2.750572565450484,-1.7089219627034686,1.2140721489408826,-0.5424801574916523
TL_CH_to_ISL_G10_Y30_seed6,1.1535229130985205,0.7092199273101514,0.7989925073891817,0.49899070128488066,-0.14748605852786617,-0.1551565804053098,2444,1164,1280,2.750572565450484,-1.5970496523519633,1.2140721489408826,-0.5048522216307312
TL_CH_to_ISL_G10_Y30_seed7,1.4974196669185047,0.795471676759523,0.661275304844327,0.36972022843372665,0.2614787925047563,-0.05233289576135576,2444,1164,1280,2.750572565450484,-1.253152898531979,1.2140721489408826,-0.41860047218135954
TL_CH_to_ISL_G10_Y30_seed8,1.1985611465568566,0.741719008948455,0.7829897809412281,0.4520224759313116,-0.10339290922654863,-0.16697704612743108,2444,1164,1280,2.750572565450484,-1.5520114188936271,1.2140721489408826,-0.47235313999242756
TL_CH_to_ISL_G10_Y30_seed9,1.1702640772247115,0.8020597907445365,0.7931156958313942,0.3592370143932202,-0.2329701983539509,-0.16960533659439533,2444,1164,1280,2.750572565450484,-1.5803084882257723,1.2140721489408826,-0.4120123581963461
TL_CH_to_ISL_G10_Y35_seed1,1.1818884912404746,0.7926559481002013,0.7889852555016452,0.37417433012836554,-0.016835287059705283,-0.16687219010200352,2444,1164,1280,2.750572565450484,-1.5686840742100092,1.2140721489408826,-0.4214162008406812
TL_CH_to_ISL_G10_Y35_seed10,1.1562853181722204,0.7433091251240007,0.7980286271368477,0.4496704209797373,-0.17972830345028454,-0.2589038484962657,2444,1164,1280,2.750572565450484,-1.5942872472782634,1.2140721489408826,-0.47076302381688184
