stake,yr,d1,d2,d3,lat,lon,elevation,rhow,rhos,bw_stratigraphic,bs_stratigraphic,ba_stratigraphic,bw_floating_date,bs_floating_date,ba_floating_date,RGIId,GLIMSId,Name
D09,2006,03/10/2005,07/05/2006,26/09/2006,64.53028187,-17.00941186,1575.89,478.9,600,2.1489,-0.622,1.5269,1.9319,-0.6045,1.3274,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2007,26/09/2006,09/05/2007,10/10/2007,64.53023763,-17.00944574,1577,482,600,2.167,-0.199,1.968,2.1495,-0.024,2.1255,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2008,10/10/2007,05/05/2008,30/09/2008,64.53010647,-17.00956851,1576.88,485,600,2.299,-0.734,1.565,2.124,-0.51,1.614,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2009,30/09/2008,16/05/2009,15/10/2009,64.53003301,-17.00947884,1579.73,452,600,2.067,-0.351,1.716,1.843,-0.036,1.807,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2010,15/10/2009,09/05/2010,11/10/2010,64.53005967,-17.00939977,1580.21,508,,1.768,-2.158,-0.39,1.453,-1.913,-0.46,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2011,11/10/2010,07/05/2011,21/10/2011,64.53005273,-17.00947052,1579.7,493,600,2.61,-0.47,2.14,2.365,-0.0885,2.2765,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2012,21/10/2011,07/05/2012,13/10/2012,64.53001152,-17.0091911,1580.615747,507,600,2.329,-1.465,0.864,1.9475,-1.465,0.4825,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2013,13/10/2012,05/05/2013,04/10/2013,64.53001396,-17.0090865,1579.91,455,600,1.606,-0.502,1.104,1.606,-0.3795,1.2265,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2014,04/10/2013,05/05/2014,13/10/2014,64.52997476,-17.00922047,1581.16,473,600,1.822,-0.694,1.128,1.6995,-0.3545,1.345,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2015,13/10/2014,10/05/2015,24/10/2015,64.52997476,-17.00922047,1581.16,482,600,2.604,-0.084,2.52,2.2645,0.161,2.4255,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2016,24/10/2015,06/05/2016,14/10/2016,64.53017018,-17.0093031,1585.06,484,600,2.049,-0.85,1.199,1.804,-0.5455,1.2585,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2017,14/10/2016,05/05/2017,25/10/2017,64.52997593,-17.00922039,1585.41,519,600,2.41,-0.364,2.046,2.1055,-0.161,1.9445,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2018,25/10/2017,11/05/2018,10/10/2018,64.5299053,-17.00999993,1586.962352,479,600,2.27,-0.457,1.813,2.067,-0.191,1.876,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2019,10/10/2018,04/05/2019,20/10/2019,64.52997113,-17.00995193,1587.63,490,600,2.2638,-1.2498,1.014,1.9978,-1.1063,0.8915,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2020,20/10/2019,02/05/2020,10/10/2020,64.52976423,-17.00990328,1587.71,473,600,1.856,-0.554,1.302,1.7125,-0.2985,1.414,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2021,10/10/2020,05/05/2021,16/10/2021,64.52971599,-17.00984719,1588.52,474,600,1.806,-1.104,0.702,1.5505,-0.7715,0.779,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D09,2022,16/10/2021,05/05/2022,18/10/2022,64.52972548,-17.01005035,1589.07,486,600,2.23,-0.502,1.728,1.8975,-0.222,1.6755,RGI60-06.00477,G342946E64674N,Dyngjujoekull
D12,1993,,01/05/1993,28/09/1993,64.49354606,-16.91640373,1652,454.1984733,600,2.38,0.64,3.02,2.38,0.64,3.02,RGI60-06.00477,G342946E64674N,Dyngjujoekull
BB0,1996,,01/05/1996,04/09/1996,64.37833333,-16.083,1525,477.0773639,600,3.33,-0.585,2.78,3.33,-0.585,2.78,RGI60-06.00478,G344015E64304N,
BB0,1997,04/09/1996,15/05/1997,20/09/1997,64.37851428,-16.08320939,1523.9,448.2532751,600,2.053,-0.782,1.271,2.053,-0.754,1.299,RGI60-06.00478,G344015E64304N,
BB0,1998,20/09/1997,05/05/1998,26/09/1998,64.37852883,-16.08292717,1525,457.9766537,600,2.354,-0.512,1.842,2.326,-0.4315,1.8945,RGI60-06.00478,G344015E64304N,
BB0,1999,26/09/1998,02/05/1999,,64.37891667,-16.08138333,1522,447.0707071,600,2.213,-0.53,1.683,2.1325,-0.2745,1.858,RGI60-06.00478,G344015E64304N,
BB0,2000,22/09/1999,04/05/2000,14/09/2000,64.3785,-16.08283333,1520,477,600,2.052,-0.684,1.368,1.7965,-0.579,1.2175,RGI60-06.00478,G344015E64304N,
BB0,2001,14/09/2000,25/04/2001,18/09/2001,64.37861667,-16.08328333,1521,461,600,2.766,-0.252,2.514,2.661,-0.147,2.514,RGI60-06.00478,G344015E64304N,
BB0,2002,18/09/2001,05/05/2002,14/09/2002,64.37861398,-16.08328531,1521,492.7021696,600,2.498,-0.392,2.106,2.393,-0.2695,2.1235,RGI60-06.00478,G344015E64304N,
BB0,2003,14/09/2002,04/05/2003,29/09/2003,64.37848815,-16.08395315,1523.6,540,600,4.217,-1.154,3.063,4.0945,-1.056,3.0385,RGI60-06.00478,G344015E64304N,
BB0,2004,29/09/2003,30/04/2004,27/09/2004,64.37852838,-16.08388026,1524.53,480.3861162,600,2.339,-0.496,1.843,2.241,-0.307,1.934,RGI60-06.00478,G344015E64304N,
BB0,2005,27/09/2004,08/05/2005,05/10/2005,64.37876421,-16.08324597,1520.125,429.0243902,600,1.759,-0.919,0.84,1.57,-0.5795,0.9905,RGI60-06.00478,G344015E64304N,
BB0,2006,05/10/2005,06/05/2006,23/09/2006,64.37897682,-16.08289146,1521.6,460,600,2.42,-0.782,1.638,2.0805,-0.7645,1.316,RGI60-06.00478,G344015E64304N,
BB0,2007,23/09/2006,04/05/2007,08/10/2007,64.37850188,-16.08419418,1521.33,509,600,2.156,-0.896,1.26,2.1385,-0.707,1.4315,RGI60-06.00478,G344015E64304N,
BB0,2008,08/10/2007,05/05/2008,27/09/2008,64.37858982,-16.08418688,1520.36,477,600,2.382,-0.697,1.685,2.193,-0.557,1.636,RGI60-06.00478,G344015E64304N,
BB0,2009,27/09/2008,16/05/2009,13/10/2009,64.37859208,-16.08416984,1520.74,449,600,2.597,-0.275,2.322,2.457,0.1275,2.5845,RGI60-06.00478,G344015E64304N,
BB0,2010,13/10/2009,08/05/2010,06/10/2010,64.37856206,-16.08427612,1520.23,489,600,2.68,-1.426,1.254,2.2775,-1.027,1.2505,RGI60-06.00478,G344015E64304N,
BB0,2011,06/10/2010,03/05/2011,19/10/2011,64.37867183,-16.08427354,1519.65,487,600,3.205,-0.16,3.045,2.806,0.435,3.241,RGI60-06.00478,G344015E64304N,
BB0,2012,19/10/2011,08/05/2012,08/10/2012,64.37862409,-16.08418094,1519.406983,468,600,2.417,-0.659,1.758,1.822,-0.358,1.464,RGI60-06.00478,G344015E64304N,
BB0,2013,08/10/2012,08/05/2013,02/10/2013,64.37860521,-16.08413484,1519.61,456,600,2.896,-0.826,2.07,2.595,-0.8015,1.7935,RGI60-06.00478,G344015E64304N,
BB0,2014,02/10/2013,07/05/2014,11/10/2014,64.37863854,-16.08417609,1519.56,494,600,3.125,-0.833,2.292,3.1005,-0.357,2.7435,RGI60-06.00478,G344015E64304N,
BB0,2015,11/10/2014,13/05/2015,22/10/2015,64.37863854,-16.08417609,1519.56,479,600,3.361,0.245,3.606,2.885,0.525,3.41,RGI60-06.00478,G344015E64304N,
BB0,2016,22/10/2015,08/05/2016,10/10/2016,64.37858998,-16.08423996,1520.91,480,600,3.014,-0.748,2.266,2.734,-0.37,2.364,RGI60-06.00478,G344015E64304N,
BB0,2017,10/10/2016,03/05/2017,24/10/2017,64.37854699,-16.08420928,1521.2,504,600,3.43,0.2,3.63,3.052,0.613,3.665,RGI60-06.00478,G344015E64304N,
BB0,2018,24/10/2017,08/05/2018,08/10/2018,64.37845271,-16.08414629,1521.693409,445,600,2.645,-0.544,2.101,2.232,-0.145,2.087,RGI60-06.00478,G344015E64304N,
BB0,2019,08/10/2018,01/05/2019,18/10/2019,64.37851192,-16.0842068,1521.78,510,600,3.7332,-1.2852,2.448,3.3342,-0.7952,2.539,RGI60-06.00478,G344015E64304N,
BB0,2020,18/10/2019,29/04/2020,08/10/2020,64.37848943,-16.08422288,1519.82,460,600,2.48,-0.794,1.686,1.99,-0.444,1.546,RGI60-06.00478,G344015E64304N,
BB0,2021,08/10/2020,01/05/2021,15/10/2021,64.37847432,-16.08423092,1519,464,600,2.576,-0.332,2.244,2.226,-0.122,2.104,RGI60-06.00478,G344015E64304N,
BB0,2022,15/10/2021,03/05/2022,17/10/2022,64.37841094,-16.08426298,1518.42,518,600,3.375,-1.4602,1.9148,3.165,-1.3272,1.8378,RGI60-06.00478,G344015E64304N,
Skf00,1996,,26/04/1996,06/09/1996,64.2595,-15.8765,850,548.2315113,600,1.705,-2.49,0.785,1.705,-2.49,0.785,RGI60-06.00478,G344015E64304N,
Skf00,1997,06/09/1996,13/05/1997,19/09/1997,64.25906038,-15.87637358,891.6,488.0952381,,1.64,-2.423,-0.783,1.64,-2.395,-0.755,RGI60-06.00478,G344015E64304N,
Skf00,2017,,03/05/2017,24/10/2017,64.25768569,-15.90107155,951.79,522,,2.02,-3.784,-1.764,2.02,-3.686,-1.666,RGI60-06.00478,G344015E64304N,
Skf00,2018,24/10/2017,07/05/2018,08/10/2018,64.29976327,-16.0834672,952.2107586,463,,1.63902,-1.91,-0.27098,1.54102,-1.651,-0.10998,RGI60-06.00478,G344015E64304N,
Skf00,2019,08/10/2018,30/04/2019,22/10/2019,64.25770935,-15.90119548,952.96,575,,1.9435,-3.722,-1.7785,1.6845,-3.722,-2.0375,RGI60-06.00478,G344015E64304N,
Skf00,2020,22/10/2019,28/04/2020,08/10/2020,64.25791712,-15.90138682,949.13,525,,2.13,-2.589,-0.459,2.13,-2.589,-0.459,RGI60-06.00478,G344015E64304N,
Skf00,2021,08/10/2020,01/05/2021,15/10/2021,64.25752068,-15.90108707,951.8,574,,2.112,-3.93,-1.818,2.112,-3.8775,-1.7655,RGI60-06.00478,G344015E64304N,
Skf00,2022,15/10/2021,02/05/2022,,64.25764489,-15.90107863,949.37,635,,3.524,,,3.4715,,,RGI60-06.00478,G344015E64304N,
Skf01,2010,,08/05/2010,06/10/2010,64.30010231,-16.08346186,1283.55,524,600,2.91,-2.262,0.648,2.91,-2.0695,0.8405,RGI60-06.00478,G344015E64304N,
Skf01,2011,06/10/2010,03/05/2011,19/10/2011,64.30013272,-16.08359925,1284.11,520,600,3.65,-1.55,2.1,3.4575,-1.2,2.2575,RGI60-06.00478,G344015E64304N,
Skf01,2013,08/10/2012,08/05/2013,02/10/2013,64.29990775,-16.08327078,1282.99,499,600,3.658,-0.976,2.682,3.658,-0.8955,2.7625,RGI60-06.00478,G344015E64304N,
Skf01,2014,02/10/2013,07/05/2014,11/10/2014,64.2998173,-16.08338173,1283.16,490.5,600,3.36,-1.297,2.063,3.2795,-0.9715,2.308,RGI60-06.00478,G344015E64304N,
Skf01,2015,11/10/2014,13/05/2015,22/10/2015,64.2998173,-16.08338173,1283.16,490.8,600,3.499,-0.513,2.986,3.1735,-0.373,2.8005,RGI60-06.00478,G344015E64304N,
Skf01,2016,22/10/2015,09/05/2016,10/10/2016,64.29991857,-16.08297741,1284.08,485,600,2.92,-1.45,1.47,2.78,-1.3275,1.4525,RGI60-06.00478,G344015E64304N,
Skf01,2017,10/10/2016,03/05/2017,24/10/2017,64.30005232,-16.08334247,1284.47,532,600,3.634,-0.973,2.661,3.5115,-0.7455,2.766,RGI60-06.00478,G344015E64304N,
Skf01,2018,24/10/2017,08/05/2018,08/10/2018,64.25767043,-15.90106966,1285.897961,480,600,3.32,-1.006,2.314,3.0925,-0.684,2.4085,RGI60-06.00478,G344015E64304N,
Skf01,2019,08/10/2018,30/04/2019,18/10/2019,64.30012924,-16.08309874,1285.85,522,600,3.66444,-1.88844,1.776,3.34244,-1.53844,1.804,RGI60-06.00478,G344015E64304N,
Skf01,2020,18/10/2019,28/04/2020,08/10/2020,64.30013885,-16.08332706,1284.75,493,600,2.86,-1.3,1.56,2.51,-1.055,1.455,RGI60-06.00478,G344015E64304N,
Skf01,2021,08/10/2020,01/05/2021,15/10/2021,64.3002983,-16.08345984,1284.56,489,600,2.44,-1.57,0.87,2.195,-1.395,0.8,RGI60-06.00478,G344015E64304N,
Skf01,2022,15/10/2021,02/05/2022,17/10/2022,64.30028799,-16.08369401,1284.74,510,600,3.621,-1.464,2.157,3.446,-1.345,2.101,RGI60-06.00478,G344015E64304N,
K06,1993,05/10/1992,10/05/1993,29/09/1993,64.63675572,-17.52663588,1971.1,492.8425358,600,2.41,0.35,2.76,2.41,0.4375,2.8475,RGI60-06.00480,G342461E64666N,
K06,1994,,21/06/1994,16/09/1994,64.63675572,-17.52663588,1970,488.5496183,600,1.92,0.13,2.05,1.8325,0.13,1.9625,RGI60-06.00480,G342461E64666N,
K06,1995,15/09/1994,29/04/1995,26/09/1995,64.63819304,-17.52411406,1953.4,454.3478261,,2.09,,,2.09,,,RGI60-06.00480,G342461E64666N,
K06,1996,26/09/1995,28/04/1996,01/09/1996,64.63833333,-17.52466667,1970,435.4354354,600,1.45,0.4,1.85,1.366,0.4,1.766,RGI60-06.00480,G342461E64666N,
K06,1997,01/09/1996,12/06/1997,,64.63875002,-17.52359744,1967,503.7037037,,2.04,,,2.04,,,RGI60-06.00480,G342461E64666N,
K06,1998,25/08/1997,15/06/1998,26/08/1998,64.63936367,-17.523302,1970,500.3916449,600,1.9165,0.454,2.3705,1.9165,0.454,2.3705,RGI60-06.00480,G342461E64666N,
K06,1999,26/08/1998,10/06/1999,,64.63921667,-17.52323333,1970,519.3317422,,2.176,,,2.176,,,RGI60-06.00480,G342461E64666N,
K06,2000,,10/06/2000,,64.63916667,-17.52266667,1970,492,,2.183,,,2.183,,,RGI60-06.00480,G342461E64666N,
K06,2001,,04/06/2001,15/09/2001,64.6393,-17.52251667,1969,449.3103448,600,1.303,0.5,1.803,1.303,0.535,1.838,RGI60-06.00480,G342461E64666N,
K06,2002,15/09/2001,03/06/2002,13/09/2002,64.63929468,-17.52283492,1971,487.063655,600,2.372,0.526,2.898,2.337,0.6135,2.9505,RGI60-06.00480,G342461E64666N,
K06,2003,13/09/2002,01/06/2003,26/09/2003,64.63917337,-17.52276385,1968.5,490,600,2.024,0.125,2.149,1.9365,0.4155,2.352,RGI60-06.00480,G342461E64666N,
K06,2004,26/09/2003,09/06/2004,28/09/2004,64.63923355,-17.52273927,1968.85,496.7880086,600,2.32,-0.102,2.218,2.0295,0.0135,2.043,RGI60-06.00480,G342461E64666N,
K06,2005,28/09/2004,05/06/2005,03/10/2005,64.63930687,-17.52255659,1968.465,519.3370166,600,1.88,-0.28,1.6,1.7645,0.077,1.8415,RGI60-06.00480,G342461E64666N,
K06,2006,03/10/2005,08/06/2006,25/09/2006,64.63934956,-17.5228543,1967.57,480,600,2.35,0.23,2.58,1.993,0.398,2.391,RGI60-06.00480,G342461E64666N,
K06,2007,25/09/2006,05/06/2007,09/10/2007,64.63935913,-17.52291445,1970.22,462,600,2.122,0.05,2.172,1.954,0.4,2.354,RGI60-06.00480,G342461E64666N,
